id|geom|accuracy|ns_neotectonic_section_id|ns_fault_summary_id|ns_average_dip|ns_is_active|ns_is_episodic|ns_surface_dip|ns_name|ns_aseismic_slip_factor|ns_compiler_id|ns_completion_id|ns_contributor_id|ns_dip_dir|ns_disp|ns_downthrown_side_id|ns_last_movement|ns_length|ns_lower_sm_depth|ns_recurrence_interval|ns_net_slip_rate|ns_slip_type_id|ns_strike|ns_strike_slip_rate|ns_upper_sm_depth|ns_vert_slip_rate|ns_created_date|ns_modified_date|fs_fault_summary_id|fs_aseismic_slip_factor|fs_compiler_id|fs_completion_id|fs_contributor_id|fs_average_dip|fs_dip_dir|fs_displacement|fs_downthrown_side_id|fs_is_active|fs_is_episodic|fs_is_section_summary|fs_last_movement|fs_length|fs_lower_sm_depth|fs_name|fs_recurrence_interval|fs_strike_slip_rate|fs_slip_type_id|fs_strike|fs_upper_sm_depth|fs_created_date|fs_modified_date|fs_net_slip_rate|fs_vert_slip_rate|slip_type|
27877|LINESTRING(174.978261657354 -41.1010315619961,174.978549204491 -41.1008915355256,174.978819705579 -41.1007788216808,174.979089398602 -41.10063909925,174.979482438469 -41.1004432220644,174.979661913146 -41.1003725964318,174.979781881634 -41.1003029889201,174.980024120211 -41.1001412159723,174.980263786138 -41.0999929974308,174.980383349482 -41.0999098853244,174.980550247579 -41.0998169554381,174.980728776998 -41.0997148188913)|100000|107340|75729||t|f||Moonshine Fault|0.00|576|||||231||||||205|||(0.0,0.0,0.0)||2012-04-30|2012-04-30|75729|0.00|576||||||231|t|f|f||||Moonshine Fault|||205||(0.0,0.0,0.0)|2012-04-27|2012-04-27|||Dextral
27878|LINESTRING(174.9551586394 -41.1108188713153,174.955522799823 -41.1107496656949,174.955779166474 -41.1106597633654,174.956232199628 -41.1105755421638,174.956729118815 -41.1103644760463,174.957045578205 -41.1101924896017,174.957359725613 -41.1100430594035,174.957630566448 -41.1099393972194,174.957934405823 -41.1098441831074,174.958099050349 -41.1097738423502,174.95827870634 -41.1097077508475,174.958431713541 -41.1096466138126,174.958566732922 -41.1095812775113,174.95865724932 -41.1095211981497)|100000|107340|75729||t|f||Moonshine Fault|0.00|576|||||231||||||205|||(0.0,0.0,0.0)||2012-04-30|2012-04-30|75729|0.00|576||||||231|t|f|f||||Moonshine Fault|||205||(0.0,0.0,0.0)|2012-04-27|2012-04-27|||Dextral
27879|LINESTRING(175.14167695788 -40.9748724110472,175.143151928625 -40.9730759637983,175.145230514742 -40.9705553734014,175.146749343867 -40.9679659116334,175.147811380296 -40.9663354941672,175.149345377286 -40.9642210022652,175.150974471622 -40.9623532368857,175.152636868073 -40.9596559658698,175.153805101413 -40.9572966618976,175.155294944067 -40.9540485737474,175.15742626962 -40.9513514879378,175.158928894643 -40.9492381041406,175.161095893398 -40.9473735116906,175.162961708273 -40.9453838963985,175.16562534686 -40.9430910519174,175.168306741759 -40.9412572160407,175.169999159387 -40.9387888050714)|50000|107775|76164|(,,75)|t|f||Otaki Forks Fault|0.00|576|||130|(,,2.61)|231||||(3500,9000,)|(,,0.6)|205||(0.4,0.7,)|(0.0,0.0,0.0)|(,,0.23)|2012-04-30|2012-04-30|76164|0.00|576|||(,,75)|310|(,,2.61)|231|t|f|f||||Otaki Forks Fault|(3500,9000,)|(0.4,0.7,)|205||(0.0,0.0,0.0)|2012-04-27|2012-04-27|(,,0.6)|(,,0.23)|Dextral
29571|LINESTRING(176.529917280368 -39.7411115144473,176.530954193747 -39.7415214050054,176.532153499112 -39.7419668676284,176.533305786298 -39.7425760142316)|100000|107856|76244||t|f|||0.00|576|||||||||||202|||(0.0,0.0,0.0)||2012-04-30|2012-04-30|76244|0.00|576|||||||t|f|f|||||||202||(0.0,0.0,0.0)|2012-04-27|2012-04-27|||Reverse
27880|LINESTRING(175.2427412135 -40.8698706840273,175.250856623762 -40.8666680761832,175.259922239219 -40.8629913893753,175.271291963374 -40.8570616634962,175.282291527458 -40.8507732651322,175.284866003552 -40.8482675914598)|100000|107775|76164|(,,75)|t|f||Otaki Forks Fault|0.00|576|||130|(,,2.61)|231||||(3500,9000,)|(,,0.6)|205||(0.4,0.7,)|(0.0,0.0,0.0)|(,,0.23)|2012-04-30|2012-04-30|76164|0.00|576|||(,,75)|310|(,,2.61)|231|t|f|f||||Otaki Forks Fault|(3500,9000,)|(0.4,0.7,)|205||(0.0,0.0,0.0)|2012-04-27|2012-04-27|(,,0.6)|(,,0.23)|Dextral
27881|LINESTRING(175.169999159387 -40.9387888050714,175.170897186117 -40.938006267071,175.172045975451 -40.9367190674263)|100000|107775|76164|(,,75)|t|f||Otaki Forks Fault|0.00|576|||130|(,,2.61)|231||||(3500,9000,)|(,,0.6)|205||(0.4,0.7,)|(0.0,0.0,0.0)|(,,0.23)|2012-04-30|2012-04-30|76164|0.00|576|||(,,75)|310|(,,2.61)|231|t|f|f||||Otaki Forks Fault|(3500,9000,)|(0.4,0.7,)|205||(0.0,0.0,0.0)|2012-04-27|2012-04-27|(,,0.6)|(,,0.23)|Dextral
27882|LINESTRING(175.236279396273 -40.8739235322551,175.240014992534 -40.8716396443898)|100000|107775|76164|(,,75)|t|f||Otaki Forks Fault|0.00|576|||130|(,,2.61)|231||||(3500,9000,)|(,,0.6)|205||(0.4,0.7,)|(0.0,0.0,0.0)|(,,0.23)|2012-04-30|2012-04-30|76164|0.00|576|||(,,75)|310|(,,2.61)|231|t|f|f||||Otaki Forks Fault|(3500,9000,)|(0.4,0.7,)|205||(0.0,0.0,0.0)|2012-04-27|2012-04-27|(,,0.6)|(,,0.23)|Dextral
27883|LINESTRING(175.29060568359 -40.8421678416604,175.300171241185 -40.8295866440375,175.309136653749 -40.8198947661502,175.350256941464 -40.7854587100733,175.364801033574 -40.7721172241718,175.388241313118 -40.7392572255566)|100000|107775|76164|(,,75)|t|f||Otaki Forks Fault|0.00|576|||130|(,,2.61)|231||||(3500,9000,)|(,,0.6)|205||(0.4,0.7,)|(0.0,0.0,0.0)|(,,0.23)|2012-04-30|2012-04-30|76164|0.00|576|||(,,75)|310|(,,2.61)|231|t|f|f||||Otaki Forks Fault|(3500,9000,)|(0.4,0.7,)|205||(0.0,0.0,0.0)|2012-04-27|2012-04-27|(,,0.6)|(,,0.23)|Dextral
27884|LINESTRING(175.172045975451 -40.9367190674263,175.173195524973 -40.9357291048121,175.175259149036 -40.93390671046,175.176697076749 -40.9315690917359,175.178182639747 -40.9294197231257,175.179280087277 -40.9274803309573,175.180173881868 -40.9249457334309,175.181296444252 -40.9228707236138,175.182378552252 -40.9210126577098,175.183757938831 -40.9188066579814,175.185980287145 -40.9164180513977,175.18731817831 -40.9147622810784,175.188615944495 -40.9132423747159)|100000|107775|76164|(,,75)|t|f||Otaki Forks Fault|0.00|576|||130|(,,2.61)|231||||(3500,9000,)|(,,0.6)|205||(0.4,0.7,)|(0.0,0.0,0.0)|(,,0.23)|2012-04-30|2012-04-30|76164|0.00|576|||(,,75)|310|(,,2.61)|231|t|f|f||||Otaki Forks Fault|(3500,9000,)|(0.4,0.7,)|205||(0.0,0.0,0.0)|2012-04-27|2012-04-27|(,,0.6)|(,,0.23)|Dextral
27885|LINESTRING(175.284866003552 -40.8482675914598,175.29060568359 -40.8421678416604)|10000|107775|76164|(,,75)|t|f||Otaki Forks Fault|0.00|576|||130|(,,2.61)|231||||(3500,9000,)|(,,0.6)|205||(0.4,0.7,)|(0.0,0.0,0.0)|(,,0.23)|2012-04-30|2012-04-30|76164|0.00|576|||(,,75)|310|(,,2.61)|231|t|f|f||||Otaki Forks Fault|(3500,9000,)|(0.4,0.7,)|205||(0.0,0.0,0.0)|2012-04-27|2012-04-27|(,,0.6)|(,,0.23)|Dextral
27886|LINESTRING(175.137853694977 -41.0022191340367,175.140660614456 -41.0006357592718,175.142476880447 -40.9996779716577,175.14321931826 -40.9989248880292,175.145131358306 -40.9966186488578,175.147213146771 -40.9941772050099,175.148468312668 -40.9920415259702,175.150046054336 -40.9891076892163,175.151523448658 -40.9863077210009,175.152983616684 -40.9829799584517,175.154381697725 -40.9798909735481,175.155341570188 -40.9772590050924,175.156080754222 -40.9753440845504,175.157043911963 -40.9728176614866,175.158988705599 -40.9704841475615,175.160999054178 -40.9690999466569,175.163825102101 -40.9670931373078,175.165801299202 -40.9657358909271)|50000|107775|76164|(,,75)|t|f||Otaki Forks Fault|0.00|576|||130|(,,2.61)|231||||(3500,9000,)|(,,0.6)|205||(0.4,0.7,)|(0.0,0.0,0.0)|(,,0.23)|2012-04-30|2012-04-30|76164|0.00|576|||(,,75)|310|(,,2.61)|231|t|f|f||||Otaki Forks Fault|(3500,9000,)|(0.4,0.7,)|205||(0.0,0.0,0.0)|2012-04-27|2012-04-27|(,,0.6)|(,,0.23)|Dextral
27887|LINESTRING(175.42454302818 -40.7007846845561,175.426879266075 -40.698699556276,175.429991289941 -40.6961430988706,175.433251579951 -40.693520366226,175.437568165101 -40.6902536138722,175.439173006768 -40.6889043939116)|100000|107775|76164|(,,75)|t|f||Otaki Forks Fault|0.00|576|||130|(,,2.61)|231||||(3500,9000,)|(,,0.6)|205||(0.4,0.7,)|(0.0,0.0,0.0)|(,,0.23)|2012-04-30|2012-04-30|76164|0.00|576|||(,,75)|310|(,,2.61)|231|t|f|f||||Otaki Forks Fault|(3500,9000,)|(0.4,0.7,)|205||(0.0,0.0,0.0)|2012-04-27|2012-04-27|(,,0.6)|(,,0.23)|Dextral
27888|LINESTRING(175.240014992534 -40.8716396443898,175.241321723246 -40.8709747168971,175.241558171253 -40.8707719480332,175.242192695804 -40.8702326523954,175.2427412135 -40.8698706840273)|10000|107775|76164|(,,75)|t|f||Otaki Forks Fault|0.00|576|||130|(,,2.61)|231||||(3500,9000,)|(,,0.6)|205||(0.4,0.7,)|(0.0,0.0,0.0)|(,,0.23)|2012-04-30|2012-04-30|76164|0.00|576|||(,,75)|310|(,,2.61)|231|t|f|f||||Otaki Forks Fault|(3500,9000,)|(0.4,0.7,)|205||(0.0,0.0,0.0)|2012-04-27|2012-04-27|(,,0.6)|(,,0.23)|Dextral
27889|LINESTRING(175.383567232289 -40.7423672680984,175.386652964278 -40.7386414306691,175.389063733225 -40.7354249590643,175.391300322845 -40.7327255453849,175.394747249949 -40.7301811645633,175.397554497562 -40.727803113416,175.399814869827 -40.7252877119514,175.402329737623 -40.7220327413393,175.404952179301 -40.7181538527741,175.406589188793 -40.7162638986958,175.410628153119 -40.7127742504294,175.415133655333 -40.7092656860164,175.419366079566 -40.705420319083,175.42454302818 -40.7007846845561)|100000|107775|76164|(,,75)|t|f||Otaki Forks Fault|0.00|576|||130|(,,2.61)|231||||(3500,9000,)|(,,0.6)|205||(0.4,0.7,)|(0.0,0.0,0.0)|(,,0.23)|2012-04-30|2012-04-30|76164|0.00|576|||(,,75)|310|(,,2.61)|231|t|f|f||||Otaki Forks Fault|(3500,9000,)|(0.4,0.7,)|205||(0.0,0.0,0.0)|2012-04-27|2012-04-27|(,,0.6)|(,,0.23)|Dextral
27890|LINESTRING(175.236279396273 -40.8739235322551,175.233826870519 -40.8755474164004)|10000|107775|76164|(,,75)|t|f||Otaki Forks Fault|0.00|576|||130|(,,2.61)|231||||(3500,9000,)|(,,0.6)|205||(0.4,0.7,)|(0.0,0.0,0.0)|(,,0.23)|2012-04-30|2012-04-30|76164|0.00|576|||(,,75)|310|(,,2.61)|231|t|f|f||||Otaki Forks Fault|(3500,9000,)|(0.4,0.7,)|205||(0.0,0.0,0.0)|2012-04-27|2012-04-27|(,,0.6)|(,,0.23)|Dextral
27891|LINESTRING(175.16597346041 -40.9658115213372,175.17152196262 -40.9554114141299,175.177187597563 -40.9458285068171,175.184485816074 -40.9337417399895,175.192740986046 -40.9196004667894,175.201746903472 -40.9077097423288,175.210003290013 -40.8976522036143,175.223617267391 -40.8835319538774,175.233826870519 -40.8755474164004)|100000|107775|76164|(,,75)|t|f||Otaki Forks Fault|0.00|576|||130|(,,2.61)|231||||(3500,9000,)|(,,0.6)|205||(0.4,0.7,)|(0.0,0.0,0.0)|(,,0.23)|2012-04-30|2012-04-30|76164|0.00|576|||(,,75)|310|(,,2.61)|231|t|f|f||||Otaki Forks Fault|(3500,9000,)|(0.4,0.7,)|205||(0.0,0.0,0.0)|2012-04-27|2012-04-27|(,,0.6)|(,,0.23)|Dextral
